,image_id,ground_truth,accommodation_id,longitude,latitude,driving_duration,walking_duration,transit_duration,image,tag_name,probability,accommodation_name,dt,distance_to_bigben,description,score,response_time,response_time_vision,detections_vision_openai,ground_truth_single,ground_truth_multiple
763,WZL67FRK5IRNJMQTH45HN3WAMUVRUTGPHIKA7MFWXDZ4JSEWMVPQ,[Trafalgar Square],12906588,-0.12268,51.52035,8,19,10,https://imgcy.trivago.com/partner-images/b6/57/ef962aea22d4b2133f3a76eec0652b1a4ccf3a140fb0b6b8f3c4c896655f,building,0.9876999855,Spacious 4 Double Bedroom Apartment In Central London,2024-03-07,1.183967792,Trafalgar Square,0.4830640852,0.5159273148,11.31316113,Trafalgar Square,Trafalgar Square,Trafalgar Square
764,BSGSYURZOMRTUABDGGBQ7IVCF5QSQIXKRYP74JXUQSLOU4C2ASCA,[Trafalgar Square],12906588,-0.12268,51.52035,8,19,10,https://imgcy.trivago.com/partner-images/0c/8d/2c523973233a002331830fa2a22f612822ea8e1ffe26f48496ea705a0484,building,0.9876999855,Spacious 4 Double Bedroom Apartment In Central London,2024-03-07,1.183967792,Trafalgar Square,0.4830640852,0.5917129517,5.753448248,Trafalgar Square,Trafalgar Square,Trafalgar Square
765,KONS5PJV7V7RIEYNQWDHIYGTKUK5GK6YROSUGNAB4DPXRLDH7HBQ,[Trafalgar Square],1440039,-0.12595,51.50711,3,11,11,https://imgcy.trivago.com/partner-images/53/9b/2ebd35fd7f14130d85867460d35515d32bd88ba5433401e0df78ac67f9c3,building,0.997600019,The Grand at Trafalgar Square,2024-03-07,0.7305677007,Trafalgar Square,0.6774430871,0.1214649677,3.614449024,Trafalgar Square,Trafalgar Square,Trafalgar Square
766,XP6MTE3LNTMPZCP4QDHNQ66CKDREG7GUDL3JPT35PTLZ4QGJBUGQ,[None],10947726,-0.1275,51.50722,4,14,14,https://imgcy.trivago.com/partner-images/bb/fc/c9936b6cd8fc89fc80ced87bc250e2437cd41af697cf7d7cd79e40c90d0d,building,1.0,Modern Apartment At The Heart Of Covent Garden London'S Theatre District,2024-03-07,0.8202509419,Trafalgar Square,0.5940986872,0.4633760452,5.062114239,None,None,None
767,MYIAFZ7L2RYRGU5DWQLSBRNOJ7RRCXQFXL3E7AHKTGMLEQH5MEVQ,[None],10916628,-0.12674,51.51048,9,13,13,https://imgcy.trivago.com/partner-images/66/10/02e7ebd4711353a3b41720c5ae4fe3115e05baf64f80ea9998b240fd612b,building,1.0,Modern Apartment In The Heart Of Londons Theater District,2024-03-07,0.6898993566,Trafalgar Square,0.5940986872,0.4917161465,5.757281303,None,None,None
768,6SVB4SSJY4KPOZSA5PFJ2JELQYWITXARRTSSTPTCAFTAVAS6UFAQ,[None],19189072,-0.12389,51.51027,7,9,9,https://imgcy.trivago.com/partner-images/f4/aa/1e4a49c714f76640ebca9d248b862c89dc118ce529be6201660a825ea141,swimming-pool,0.9370999932,Lovely 2 Bedroom Apartment In Covent Garden - Located Close To Popular Sites,2024-03-07,0.4926263578,Trafalgar Square,0.6835861206,0.3376867771,7.686273098,Trafalgar Square,None,None
769,KDMCVFEXAHTVJQIN2CWQPXJEO7B5A43DMHHVKMMZMX4JES2TPM5Q,[Trafalgar Square],27128722,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/50/d8/2a949701e754c10dd0ad07dd2477c3d0736361cf55319965f8924b537b3b,building,0.9836000204,Studio On Trafalgar Square Fantastic View,2024-03-07,0.8202509419,Trafalgar Square,0.4016595781,0.6648538113,6.133537769,Trafalgar Square,Trafalgar Square,Trafalgar Square
770,4BPPPBLDBGW3HV2Y6DG45N23RTALRM67ALOEZMMRVG4DTBOI7KKQ,[None],48082,-0.12479,51.50865,7,9,9,https://imgcy.trivago.com/partner-images/e0/5e/f7856309adb3d758f0cdceb75b8cc0b8b3df02dc4cb191a9b83985c8fa95,building,0.9998000264,"The Clermont London, Charing Cross",2024-03-07,0.586395216,Trafalgar Square,0.6055210829,0.4483428001,5.509278297,None,None,None
771,LDVIZMPSLDUCD47QCTTEKM2K7PE62OQN7IXWC3XL3NBYFOV7MWCA,[None],48082,-0.12479,51.50865,7,9,9,https://imgcy.trivago.com/partner-images/58/ea/8cb1f258e821f3f014e645334afbc9ed3a0dfa2f616eebdb4382babf6584,building,0.9998999834,"The Clermont London, Charing Cross",2024-03-07,0.586395216,Trafalgar Square,0.4705257714,0.4485118389,4.338415146,None,None,None
772,XMZ7HPVE5NDYBTAPZSZBR4IXNFFCGVVSCYF73WKHZHQAO7PFL4HA,[None],30978542,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/bb/33/f3bea4eb4780cc0fccb218f117694a2356b2160bfdd947c9e0077de55f0e,building,0.9646999836,"The Insta Playhouse, Our Stunning New 2 Br House",2024-03-07,0.8202509419,Trafalgar Square,0.5206006169,0.4427268505,7.38163209,None,None,None
773,WFXTVRVOVLSVVGIF4UC5ZFS52XDJH5C6UXHYZSDACUGLTH32UFFQ,[None],30978542,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/b1/6f/3ac6aeaae55a9905e505dc965dd5c693f45ea5cf8cc860150cb99f7aa14b,building,0.9679999948,"The Insta Playhouse, Our Stunning New 2 Br House",2024-03-07,0.8202509419,Trafalgar Square,0.6224284172,0.2619097233,3.910536051,None,None,None
774,ZJOUSYOWFGVUAJVPBIR2EXVDQBAWL7UIQAGZOJPJYOCNVPRUHQVQ,[None],30978426,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/ca/5d/4961d629ab4026af0a23a25ea3804165fe88800d9725e9c384dabe343c2b,building,0.9679999948,"Welcome To The Bobby Dazzler, A Swanky 1 Br Apt",2024-03-07,0.8202509419,Trafalgar Square,0.6224284172,0.2214303017,3.76800251,None,None,None
775,67EI6KRNSKQUUCFDEZ4MYVSZTEJHGGBPQ4JCX76B4GAO6PCUO7IA,[None],34675496,-0.12733,51.51209,8,13,11,https://imgcy.trivago.com/partner-images/f7/c8/8f2a2d92a14a08a32678cc5659991273182f87122bffc1e180ef3c5477d0,building,0.9724000096,"Trendy 2bed 2bath, Covent Garden",2024-03-07,0.7555681903,Trafalgar Square,0.6144400835,0.4439189434,5.86906004,None,None,None
776,FXNT3R3JBO5FQCHBNFVYBLYQHOVZJESIRT3JDY4JTHAG4TDHRI7A,[None],47175,-0.12914,51.50743,11,16,8,https://imgcy.trivago.com/partner-images/2d/db/3dc7690bba5808e1696b80af103bab9492488cf691e38999c06e4c678a3e,building,1.0,"The Trafalgar St. James London, Curio Collection by Hilton",2024-03-07,0.91567821,Trafalgar Square,0.4430590272,0.5857217312,4.941617966,Trafalgar Square,None,None
777,I4FLPCCP42KVFEO6UE7N5DQ4K63RKRKEBPDEUVJYPH4VLK4UNNYQ,[None],25372646,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/47/0a/b7884fe6955291dea13ede8e1c57b71545440bc64a553879f955ab946b71,building,0.9998999834,"Cute House In Soho - Full A/c, Quiet And Unique!",2024-03-07,0.8202509419,Trafalgar Square,0.4864810705,0.1658554077,2.534059048,Trafalgar Square,None,None
778,7B5OEJXMDGZAQK4P4JFCMACOO6GGY56YO3W2KZ7IYA2BRE5ELOMA,[None],33424206,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/f8/7a/e226ec19b2082b8fe24a26004e778c6c77d876eda567e8c0341893a45b98,bedroom,0.9983000159,Park Lane 4-bedrooms Spacious Mayfair Family House,2024-03-07,0.8202509419,The British Museum,0.2126033157,0.6661400795,8.512499809,None,None,None
779,CMMIGQD5YYQEMQHGSCQK7QE7BIF2TZ7DWRS6EK6R4ZFLXALLDT4Q,[The British Museum],33414556,-0.13409,51.5204,15,27,15,https://imgcy.trivago.com/hotelier-images/13/18/83407dc6204640e690a0afc09f0a0ba9e7e3b465e22bd1e64abb816b1cf9,building,0.9998999834,Goodge Apartments,2024-03-07,1.637982267,The British Museum,0.6439776421,0.1426365376,1.849410057,None,The British Museum,The British Museum
780,MDHIOHY7B7PPDV3XGR7TJTDMSJ6GK2A4ZXKNNNII6K45DJ4M62HQ,[The British Museum],16481284,-0.12906,51.50999,6,14,10,https://imgcy.trivago.com/hotelier-images/60/ce/871f1f0fdef1d777347f34cc6c927c65681ccdd4d6b508f2b9d1a78cf68f,building,0.9998999834,The Leicester Square Apartment,2024-03-07,0.851302049,The British Museum,0.6290363669,0.4764661789,5.900557518,The British Museum,The British Museum,The British Museum
781,56G2SC2RY46JUBJ33W6VLCBUD7NKZE5LWODDBGEF7PLCLTGTXF6A,[The British Museum],13556900,-0.12414,51.52317,11,26,15,https://imgcy.trivago.com/hotelier-images/ef/8d/a90b51c73c9a053bddbd5588341fdaac93abb386309885fbd625ccd3b97c,building,0.9998999834,The Russell House Hotel,2024-03-07,1.513191264,The British Museum,0.6439776421,0.1002018452,1.338965654,The British Museum,The British Museum,The British Museum
782,2CMDM4PL4E6UW2YYX3THTWYO6ZLB73CHNMTWJCTJKOAU76Z5T5GQ,[None],25069072,-0.12599,51.51801,10,19,17,https://imgcy.trivago.com/partner-images/d0/98/3671ebe13d4b6b18bee679db0ef6561fec476b27648a6953814ffb3d9f4d,building,0.9991999865,"1bed Apartment, By Holborn, Sleeps 3",2024-03-07,1.063465436,The British Museum,0.4300810397,0.1364665031,1.808986187,None,None,None
783,7344AN7LM4UXSHLB6Y2MMGK647HXPV4R22WKYSQR2PVVRHHYOMFQ,[None],24769638,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/fe/f9/c037eb6729791d61f634c6195ee7cf77d791d6acac4a11d3eb589cf8730b,building,0.9998999834,Sonder | Museum House | Stylish 3br,2024-03-07,0.8202509419,The British Museum,0.5840006471,0.5516214371,12.79537463,None,None,None
784,P3ZY2CWMUTIIX6AVLGCOV3P4FADXPKP3NRLPXMOLN2VTZJN6V44Q,[None],24769638,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/7e/f3/8d0acca4d08bf8155984eaedfc280777a9fb6c56fbb1cb6eab3ca5beaf39,building,0.9998999834,Sonder | Museum House | Stylish 3br,2024-03-07,0.8202509419,The British Museum,0.5840006471,0.4704222679,7.615262508,None,None,None
785,JCXMLXRVPD7VWQCM44VFZUUYE3FH2NXTPWGRZYYUT3RAPKDX7EXA,[The British Museum],36250580,-0.17902,51.49499,21,73,17,https://imgcy.trivago.com/partner-images/48/ae/c5de3578ff5b404ce72a5cd29826ca7d36f37d8d1ce3149ee207a877f92e,building,0.9998999834,"Queens Gate, Kensington -stylish 2 Bed, 2 Bath Apartment With Patio, And A Study",2024-03-07,4.634989033,The British Museum,0.8241484761,0.3039808273,3.711451769,The British Museum,The British Museum,The British Museum
786,XU2PC54TAJZQB6DSGRKLWURBOGFP7H3KE553JSLCVIAAQ6BIECQQ,[The British Museum],36250014,-0.18676,51.49682,22,82,19,https://imgcy.trivago.com/partner-images/bd/34/f17793027300f8723454bb5221718aff9f6a277bb4c962aa0008782820a1,building,1.0,"Cornwall Gardens, Kensington - Elegant 2 Bed, 2 Bath Apartment With Park View",2024-03-07,5.072637094,The British Museum,0.8244735599,0.2490596771,3.330565929,The British Museum,The British Museum,The British Museum
787,N4I4QV5RY637OJ4MU23ETDXBLMSJKVZHYW5QY35FJ7VHFVCBIABA,[None],5214760,-0.14276,51.49145,13,44,20,https://imgcy.trivago.com/partner-images/6f/11/c857b1c7b7f7278ca6b6498ee15b24955727c5bb0c6fa54fea72d4414002,building,0.9980999827,Hotel The Tudor Inn,2024-03-07,2.766879343,The British Museum,0.3629310429,0.6072597504,13.85121155,None,None,None
788,PYQWR4ALSTDGS6C2MHUHSP534RDYEKLMKDJ46HXGHKBBX7VSVSBA,[The British Museum],4081148,-0.09789,51.5219,9,30,22,https://imgcy.trivago.com/hotelier-images/7e/21/68f00b94c669785a61e8793fbbe44782296c50d3cf1ee63a821bfeb2ac82,building,0.9998999834,Barbican Serviced Apartments,2024-03-07,1.831588742,The British Museum,0.6290363669,0.5333118439,3.868732452,The British Museum,The British Museum,The British Museum
789,HU7PERQWIPOIUHESUAPHGCSGEFORK7O7UD7ZR7MUAN52M5HRRAPA,[None],3813808,-0.12574,51.52309,10,25,14,https://imgcy.trivago.com/partner-images/3d/3e/f2461643dc8a1c92a01e730a46215d157ddfa0ff98fd94037ba674f1881e,building,1.0,The Morton Hotel,2024-03-07,1.545836427,The British Museum,0.4646148086,0.5966749191,5.011936188,None,None,None
790,PML25GJWMACHWTSSRF4JJQY3HDYZAMHQHZIBWZCR4LCNV64UCWRA,[None],3813808,-0.12574,51.52309,10,25,14,https://imgcy.trivago.com/partner-images/7b/17/ae993660047b4e52897894c31b38f19030f03e501b6451e2c4dafb9415a2,building,1.0,The Morton Hotel,2024-03-07,1.545836427,The British Museum,0.6288098693,0.4834785461,4.429188728,None,None,None
791,P7OPJFVDAH47PA3YSHO4J3PXU4BX6I3NSQHAK3EPFW5R6BFBTW4Q,[None],3813808,-0.12574,51.52309,10,25,14,https://imgcy.trivago.com/hotelier-images/7f/dc/f496a301f9f7837891ddc4edf7a7037f236d940e056c8f2dbb1f04a19db9,building,1.0,The Morton Hotel,2024-03-07,1.545836427,The British Museum,0.5958905816,1.283572197,12.10357618,None,None,None
792,QT7TK3XNK2PDGYG4W2YJJYM3ZUACHPEYP54NLO3ADUYHBNNV6BDQ,[None],3813808,-0.12574,51.52309,10,25,14,https://imgcy.trivago.com/hotelier-images/84/ff/356eed569e3360dcb6b094e19bcd0023bc987f78d5bb601d3070b5b5f047,building,1.0,The Morton Hotel,2024-03-07,1.545836427,The British Museum,0.5958905816,1.608561993,6.237240791,None,None,None
793,JMUVYIDPAJLY2TBVOA74AE5ACP7J3KSOKPRNVAYIW3YAWDW3WIYA,[None],3813808,-0.12574,51.52309,10,25,14,https://imgcy.trivago.com/partner-images/4b/29/5c206f02578d4c35703fc013a013fe9daa4e53e2da8308b6f00b0edbb230,building,1.0,The Morton Hotel,2024-03-07,1.545836427,The British Museum,0.61014539,0.8446605206,5.211102247,None,None,None
794,KTDBSV4LXRC4EZTDEZRRXX4S54FPPKBPTYXF6IK74FPOHHQFKCUA,[None],3813808,-0.12574,51.52309,10,25,14,https://imgcy.trivago.com/partner-images/54/c6/19578bbc45c2666326631bdf92ef0af7a82f9e2e5f215fe15ee39e0550a8,building,1.0,The Morton Hotel,2024-03-07,1.545836427,The British Museum,0.40507707,0.9491794109,6.431141615,None,None,None
795,RBP734F7DKJXD7LOE3RNHA5LAOX3MTJS3OE6P3GEO65KO3ODXGUQ,[None],32995558,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/88/5f/fdf0bf1a9371fd6e26e2d383ab03afb64d32db89e7ecc477baa76dc3b9a9,building,1.0,Beautiful Double Room With Ac Off Baker Street,2024-03-07,0.8202509419,The British Museum,0.4157913923,0.3492329121,4.80729723,None,None,None
796,DCGXKPLSQ4WUTWUGIYBAHENB3LECZQPRNKZIOV2FUL6GD2CIX5DQ,[None],32914904,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/18/8d/753d72872d49da8646020391a1dac82cc1f16ab2875745a2fc61e848bf47,building,0.9998999834,Stunning Apartment Opposite The British Museum!,2024-03-07,0.8202509419,The British Museum,0.3353671134,0.1863467693,3.034652233,None,None,None
797,KWSYUAU5MTU3T3YIZG5EJJUO2DKGWAD5U2TO4GFCC34NU5MARV3A,[The British Museum],24126798,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/55/a5/8a029d64e9b9ef08c9ba44a68ed0d46b007da6a6ee18a216f8da75808d76,building,0.9998999834,Sale! 3-bedroom Jaw-dropping Luxury With Patio In Kensington,2024-03-07,0.8202509419,The British Museum,0.752056241,0.3590376377,4.026111603,The British Museum,The British Museum,The British Museum
798,ELZZ42RV2XYQUT6Y4UY6MOQSYU7BZBCVPPNQGAN6443TSN6EELYA,[The British Museum],23643406,-0.11032,51.52002,8,21,18,https://imgcy.trivago.com/hotelier-images/22/f3/9e6a35d5f10a4fd8e531e63a12c53e1c84557bdb0301bee7373937c422f0,building,0.9998999834,"The Log Cabin In Holborn, By The Design Traveller",2024-03-07,1.163569476,The British Museum,0.6290363669,0.3142471313,3.606632471,The British Museum,The British Museum,The British Museum
799,F5GZSKSRNU6YQHBKZVC2AWWEDTS6MB6WCCBMA2DC5U2NKY7WEVUA,[The British Museum],23609640,-0.12568,51.51677,11,17,15,https://imgcy.trivago.com/hotelier-images/2f/4d/992a516d3d881c2acd45a05ac41ce5e607d61082c06862ed34d563f62568,building,0.9998999834,"The Heart Of Covent Garden, Sleeps 4",2024-03-07,0.9425540392,The British Museum,0.6290363669,0.4237391949,11.42939711,The British Museum,The British Museum,The British Museum
800,5ICMSTKV2ZIUQYMMEXVHXCLIOEN32YIBVRDSXNEBSLZTHRLNY2OQ,[The British Museum],12908906,-0.12645,51.51784,12,19,15,https://imgcy.trivago.com/partner-images/ea/04/c94d55d65148618c25ea7b8968711bbd6101ac472bb48192f333c56dc69d,building,0.9235000014,Cuckooz Bloomsbury,2024-03-07,1.06806531,The British Museum,0.6966193914,0.120913744,2.415528536,The British Museum,The British Museum,The British Museum
801,7T54TWA6BU2K6NQE2GJ6SPWYWZUN272SHBECYNXZF5NRYPQLIUVA,[The British Museum],12332444,-0.12694,51.51781,11,18,16,https://imgcy.trivago.com/partner-images/fc/fb/c9d81e0d34af3604d193e93ed8b668dd7f5238482c36f92f5b1c3e0b452a,building,0.9998999834,Bloomsbury Museum View,2024-03-07,1.087099404,The British Museum,0.6708402634,0.2650260925,3.38785243,The British Museum,The British Museum,The British Museum
802,L4X5K2DNMR5BARZJUZ57KDCBRRNAB3SMY22SGRQ4D5KT5BAZGL6Q,[None],12332444,-0.12694,51.51781,11,18,16,https://imgcy.trivago.com/partner-images/5f/2f/d5686d647a104729a67bf50c418c5a00ee4cc6b523461c1f553e841932fd,building,0.9998999834,Bloomsbury Museum View,2024-03-07,1.087099404,The British Museum,0.3457643688,0.6324980259,6.61858964,The British Museum,None,None
803,7XYLDNUZ32UZDG6EHUFVZ3PDPL7BHDXJYFSQJYCNSOT5IFWZJIXQ,[None],11594546,-0.12362,51.51804,9,18,13,https://imgcy.trivago.com/partner-images/fd/f0/b1b699dea9919bc43d0b5cede37afe138ee9c16504e04d93a7d416d94a2f,building,0.9998999834,Sonder | Virginia House | Sunny Studio,2024-03-07,0.9769036285,The British Museum,0.5840006471,0.5230293274,5.24555254,None,None,None
804,OC26WPYFFSCWEQ2CY2QQVSWXFG3B4Y5JLHO7IGP35SGGLBIYGLMA,[The British Museum],29577570,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/70/b5/eb3f052c85624342c6a10acad729b61e63a959ddf419fbec8c65851832d8,building,0.9998999834,Stylish 1 Bedroom Mews Apartment Near Hyde Park,2024-03-07,0.8202509419,The British Museum,0.752056241,0.398920536,3.4061625,The British Museum,The British Museum,The British Museum
805,ASBFSI3E4RXQE2L2BJE57V6WONHBK6NCATH7GUAM3Y75I2TRMJCA,[None],29122702,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/04/82/592364e46f02697a0a49dfd7d6734e1579a204cff3500cde3fd46a716244,building,0.9998999834,Sonder Museum House | Stellar Three-bedroom Apartment W/ Rooftop,2024-03-07,0.8202509419,The British Museum,0.5840006471,0.5022137165,6.194498062,None,None,None
806,2TXETVIMM6N7FFPXJHFXQO6M2S4GAPSQZWOP6OM7ASK45ZW6YQAA,[The British Museum],29085662,-0.10986,51.5242,11,28,20,https://imgcy.trivago.com/hotelier-images/d4/ee/49d50c679bf295f749cb783bccd4b8603e50cd9cff399f0495cee6dec400,building,0.9998999834,Stunning 2 Bed 2 Bath Apartment In Clerkenwell,2024-03-07,1.611885025,The British Museum,0.6439776421,0.1350865364,1.579074621,None,The British Museum,The British Museum
807,VKPYUEN3JFEFBKAXLKLUNMEFQ22JJMPF26P7V7XISA3NBZPZZECA,[The British Museum],28797572,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/hotelier-images/aa/9f/8a11bb494850a8175a9746b08586b494b1e5d79ffafee89036d0e5f9c904,building,0.9998999834,The Residen,2024-03-07,0.8202509419,The British Museum,0.6439776421,0.1285665035,1.74651289,The British Museum,The British Museum,The British Museum
808,2P7U6IVKD2QDNIBBKXJX4MGSTYM2TFRNQDE7YPEH5VIYKT5LR3WQ,[The British Museum],32477748,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/d3/ff/4f22aa1ea036a02155d37e30d29e19a9962d80c9fc3c87ed51854fab8eed,building,0.9998999834,Entire Apartment In City Center - 6pp,2024-03-07,0.8202509419,The British Museum,0.7806347609,0.3016812801,3.274898052,The British Museum,The British Museum,The British Museum
809,5S2EFP6AUKNKTZSQNLHJ2GMZ4HJN4Q7KQP3WZVYBULDTXXCBXCUQ,[The British Museum],23097882,-0.14627,51.49742,13,42,14,https://imgcy.trivago.com/hotelier-images/ec/b4/42bfc0a29aa9e6506ace9d1999e1d2de43ea83f76cd701a2c73bdc41b8a9,building,0.9998999834,Grosvenor Gardens By Capital,2024-03-07,2.497519712,The British Museum,0.6290363669,0.4449391365,6.626036882,The British Museum,The British Museum,The British Museum
810,KSJYM66ZEOYXNITTPO2ES5LURBG5AHIHWA2JVBDNMBK3WP7ILQJA,[The British Museum],23071908,-0.12541,51.5149,10,13,13,https://imgcy.trivago.com/hotelier-images/54/93/867bd923b176a2737bb4497574884dd01d07b0349a846d6055bb3fe85c12,building,0.9998999834,Seven Dials Hotel Annexe,2024-03-07,0.7825741077,The British Museum,0.6290363669,0.4915547371,3.517658472,The British Museum,The British Museum,The British Museum
811,AUHQ3T55BP75KEDBACL2GOBIN6QUT52H5DXD4TMKUCNYVSRD7ZBQ,[The British Museum],21057690,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/hotelier-images/05/0f/0dcfbd0bffd510610097a338286fa149f747e8ee3e4d8aa09b8aca23fe43,building,0.9998999834,Nyx London Holborn,2024-03-07,0.8202509419,The British Museum,0.6439776421,0.1044650078,1.427716494,None,The British Museum,The British Museum
812,6SS7MMRRMYL3YJIR7CVEWFNZ7HT2GCUOMDS67ANHRW7AGQQWCZYQ,[The British Museum],28551810,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/f4/a5/f632316617bc2511f8aa4b15b9f9e7a30a8e60e5ef81a78dbe0342161671,building,0.9998999834,Self Contained Top Floor Apartment In The Heart Of London’s West End,2024-03-07,0.8202509419,The British Museum,0.8584176898,0.1998639107,2.696802616,The British Museum,The British Museum,The British Museum
813,YHMHRBZ3KSSBAXIEIJJQR4U3GG5BKCVLIERDILTGCC5HSMC5BSCA,[The British Museum],28255660,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/c1/d8/78873b54a4105d04425308f29b31ba150aab4122342e6610ba79305d0c84,building,0.9998999834,Economical Studios In Bloomsbury - Close To Popular Sites,2024-03-07,0.8202509419,The British Museum,0.8466535807,0.3989188671,9.303603649,The British Museum,The British Museum,The British Museum
814,WLGNUKLF7WPHSPLTAKCDOACDBVICB4A3P3KPJQTYIKMOVFZUZSJQ,[The British Museum],28199504,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/hotelier-images/b2/cc/da2965fd9e793d7302843700430d5020f01b7ed4f4c2784298ea9734cc93,building,0.9998999834,Spacious Studio Apartment With Private Patio Near Warren Street,2024-03-07,0.8202509419,The British Museum,0.6439776421,0.1083421707,15.39583755,The British Museum,The British Museum,The British Museum
815,KQAGOP6B4V4GKGXQNDDLQDRY2PLQ35LGHAHGXGVEEI5OKJPQT47A,[The British Museum],28098462,-0.10852,51.51983,10,21,17,https://imgcy.trivago.com/hotelier-images/54/00/673fc1e578651af068c6b80e38d3d70df566380e6b9aa4223ae525f09f3e,building,0.9998999834,Hatton Garden Hotel,2024-03-07,1.198203022,The British Museum,0.6439776421,0.0984480381,1.100630522,The British Museum,The British Museum,The British Museum
816,72A7RGYIHGG67WDKRVE5QFGDGSPOGTMK7Y54LL3U35364QULCXEA,[The British Museum],27956982,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/fe/81/f89b08398defd86a8d49d814c3349ee34d8afe3bc5af74df77ee428b15c8,building,0.9998999834,Mindblowingly Stylish Kensington Mews House W/terrace In Heart Of It All!,2024-03-07,0.8202509419,The British Museum,0.752056241,0.2385008335,5.397110462,The British Museum,The British Museum,The British Museum
817,S7LIJ5YX4XCVOM37Q4AQH3HRX6GEIV5Y63ITAHKVGCSCLX2FIKNQ,[The British Museum],27943524,-0.12984,51.51509,13,18,16,https://imgcy.trivago.com/hotelier-images/97/d6/84f717e5c557337f870103ecf1bf8c4457b8f6d1301d5530a425df45429b,building,0.9998999834,Chateau Denmark,2024-03-07,1.046255431,The British Museum,0.6439776421,0.1060881615,1.229041576,The British Museum,The British Museum,The British Museum
818,4JSEJUBBJILSWOOIHVLOHZEPGXTCV5WYPJBEU6AL4TMGWP53RPKA,[The British Museum],884185,-0.12786,51.52871,17,36,19,https://imgcy.trivago.com/partner-images/e2/64/44d0214a172b39c83d56e3e48f35e62af6d87a424a780be4d86b3fbb8bd4,building,0.9998999834,Hotel Pullman London St Pancras,2024-03-07,2.180180923,The British Museum,0.5634613633,0.614364624,5.80280447,The British Museum,The British Museum,The British Museum
819,LHT352V5YWEQEPEKEQJ22WDFAWCVYGKR2LMSIBFTNLXSWKRWAXGQ,[The British Museum],884185,-0.12786,51.52871,17,36,19,https://imgcy.trivago.com/partner-images/59/e7/beeabdc589023c8a2413ad586505855c1951d2d92404b36aef2b2a3605cd,building,0.9998999834,Hotel Pullman London St Pancras,2024-03-07,2.180180923,The British Museum,0.5251377821,0.4556350708,4.989490747,The British Museum,The British Museum,The British Museum
820,55POGDY4RYIAZ226DMFUSHM3HBBNZQSZOJW4Y4CVGVADMP4HTENA,[None],11155376,-0.1275,51.50722,4,14,14,https://imgcy.trivago.com/partner-images/ef/5e/e30f1c8e100ceb5e1b0b491d9b3842dcc259726dcc70553540363f87991a,building,0.9998999834,Montague Place,2024-03-07,0.8202509419,The British Museum,0.374892205,0.5321397781,5.428623199,None,None,None
821,QMEJSHIQV5ZPNRYYXJ5KNFPXWOPAIQBTW27GXZTWQ3YSIE43DKSQ,[The British Museum],11155376,-0.1275,51.50722,4,14,14,https://imgcy.trivago.com/partner-images/83/08/991d10af72f6c718ba7aa695f7b39e044033b6be6be67686f124139b1aa5,building,0.9998000264,Montague Place,2024-03-07,0.8202509419,The British Museum,0.8197025061,0.5024216175,7.738414049,The British Museum,The British Museum,The British Museum
822,YW72Q7AFYMYI4HTPVSWDLN4TGO3EECAEKH4XBPAVKLV7ZWREBQ7Q,[The British Museum],10405908,-0.1275,51.50722,4,14,14,https://imgcy.trivago.com/partner-images/c5/bf/a87c05c3308e1e6facac35b79333b642080451f970bc1552ebfcda240c3f,building,0.9994000196,Lovely Family Apartments For Upto 6 Near Oxford Street - Ideal For Families,2024-03-07,0.8202509419,The British Museum,0.9536070228,0.3383595943,4.673930883,The British Museum,The British Museum,The British Museum
823,SACTZXVZYIWFLDU2XXVFFIJVIRY2BFELL5KXDVSWTF6LKC6TSOCA,[The British Museum],35273214,-0.12384,51.51792,9,18,12,https://imgcy.trivago.com/partner-images/90/05/3cdeb9c22c558e9abdea52a1354471a0948b5f5571d656997cb50bd39384,building,0.9991000295,Stunningly Large Apartment Next To British Museum,2024-03-07,0.9728198671,The British Museum,0.4282045662,0.5443868637,5.788183451,The British Museum,The British Museum,The British Museum
