accommodation_id,latitude,longitude,driving_distance,walking_distance,transit_distance
33982746,51.51091,-0.18565,24 mins,1 hour 15 mins,38 mins
30185424,51.51272,-0.17951,21 mins,1 hour 10 mins,40 mins
35584660,51.51689,-0.19909,29 mins,1 hour 34 mins,42 mins
35313834,51.47696,-0.14979,27 mins,1 hour 12 mins,33 mins
34838968,51.52756,-0.06128,22 mins,1 hour 8 mins,38 mins
34423880,51.49156,-0.18427,25 mins,1 hour 20 mins,36 mins
33488680,51.52864,-0.05691,23 mins,1 hour 14 mins,34 mins
33619546,51.46316,-0.1096,22 mins,1 hour 27 mins,27 mins
34006426,51.52533,-0.19245,25 mins,1 hour 32 mins,48 mins
34884674,51.48639,-0.18971,27 mins,1 hour 32 mins,44 mins
35911804,51.55401,-0.16428,30 mins,1 hour 28 mins,38 mins
34872934,51.50106,-0.04891,21 mins,1 hour 20 mins,33 mins
35325440,51.49056,-0.18317,24 mins,1 hour 19 mins,37 mins
35771064,51.54444,-0.16036,25 mins,1 hour 15 mins,42 mins
30323984,51.47234,-0.09734,24 mins,1 hour 16 mins,31 mins
32556118,51.52287,-0.17373,24 mins,1 hour 9 mins,34 mins
32721134,51.53769,-0.06968,21 mins,1 hour 16 mins,36 mins
35598536,51.51284,-0.17909,22 mins,1 hour 9 mins,39 mins
36076422,51.47489,-0.1565,19 mins,1 hour 19 mins,35 mins
18455,51.49293,-0.19254,24 mins,1 hour 26 mins,37 mins
18448,51.54451,-0.16232,25 mins,1 hour 17 mins,43 mins
6163566,51.5119,-0.18558,24 mins,1 hour 16 mins,43 mins
9129564,51.55268,-0.12402,26 mins,1 hour 18 mins,35 mins
2396154,51.52776,-0.19679,28 mins,1 hour 38 mins,50 mins
13100444,51.50898,-0.1955,24 mins,1 hour 25 mins,47 mins
14281582,51.4968,-0.17217,18 mins,1 hour 3 mins,35 mins
14796578,51.5599,-0.13499,29 mins,1 hour 30 mins,39 mins
15096554,51.54657,-0.16433,25 mins,1 hour 21 mins,46 mins
15067336,51.51364,-0.18705,23 mins,1 hour 19 mins,40 mins
14780358,51.4671,-0.15973,32 mins,1 hour 36 mins,34 mins
13975596,51.5179,-0.18674,27 mins,1 hour 21 mins,38 mins
13780650,51.53371,-0.17938,25 mins,1 hour 26 mins,32 mins
14034568,51.54494,-0.06671,24 mins,1 hour 29 mins,37 mins
14726862,51.49662,-0.05157,20 mins,1 hour 19 mins,31 mins
14955902,51.49384,-0.19008,24 mins,1 hour 24 mins,35 mins
14930162,51.49958,-0.05796,20 mins,1 hour 9 mins,27 mins
15368032,51.49498,-0.19359,23 mins,1 hour 26 mins,32 mins
18577128,51.45847,-0.10392,29 mins,1 hour 34 mins,41 mins
18418046,51.56096,-0.11505,26 mins,1 hour 32 mins,29 mins
18403220,51.54422,-0.17491,28 mins,1 hour 30 mins,45 mins
19954720,51.48069,-0.18882,24 mins,1 hour 34 mins,44 mins
20233278,51.5202,-0.1759,23 mins,1 hour 10 mins,38 mins
20559916,51.51446,-0.18242,22 mins,1 hour 17 mins,43 mins
19956470,51.54221,-0.07978,20 mins,1 hour 12 mins,28 mins
20462018,51.47536,-0.07362,21 mins,1 hour 22 mins,26 mins
20345552,51.50978,-0.05673,12 mins,1 hour 1 min,25 mins
20071220,51.5438,-0.05865,27 mins,1 hour 30 mins,40 mins
20144054,51.46076,-0.1325,29 mins,1 hour 30 mins,36 mins
20240386,51.53121,-0.05731,22 mins,1 hour 16 mins,34 mins
18592652,51.48886,-0.16737,23 mins,1 hour 8 mins,32 mins
20569494,51.55777,-0.10653,26 mins,1 hour 29 mins,41 mins
20077620,51.54873,-0.16725,27 mins,1 hour 25 mins,44 mins
17922772,51.49863,-0.19864,24 mins,1 hour 28 mins,35 mins
19105462,51.51286,-0.19137,25 mins,1 hour 23 mins,40 mins
16376558,51.48744,-0.18626,24 mins,1 hour 28 mins,42 mins
17209018,51.49663,-0.19321,25 mins,1 hour 28 mins,38 mins
17843024,51.51422,-0.20235,32 mins,1 hour 37 mins,41 mins
9123998,51.55082,-0.07457,25 mins,1 hour 28 mins,30 mins
12762808,51.49725,-0.18159,21 mins,1 hour 16 mins,38 mins
20112122,51.55031,-0.14883,25 mins,1 hour 16 mins,39 mins
20158422,51.47397,-0.16834,23 mins,1 hour 29 mins,41 mins
25702184,51.55106,-0.09103,25 mins,1 hour 18 mins,34 mins
17919964,51.48015,-0.0683,20 mins,1 hour 20 mins,30 mins
19105580,51.49173,-0.18442,24 mins,1 hour 21 mins,36 mins
10316564,51.51047,-0.19641,25 mins,1 hour 26 mins,44 mins
17777262,51.52249,-0.17336,23 mins,1 hour 8 mins,34 mins
17752782,51.52249,-0.17336,23 mins,1 hour 8 mins,34 mins
11071618,51.51453,-0.18975,25 mins,1 hour 24 mins,38 mins
16158102,51.51325,-0.17738,22 mins,1 hour 8 mins,38 mins
16357806,51.51638,-0.17915,25 mins,1 hour 13 mins,39 mins
5820858,51.51113,-0.19816,27 mins,1 hour 29 mins,43 mins
8962584,51.48843,-0.19334,26 mins,1 hour 30 mins,36 mins
15171668,51.50282,-0.19261,24 mins,1 hour 22 mins,35 mins
29884624,51.48672,-0.06602,18 mins,1 hour 13 mins,28 mins
34940470,51.52374,-0.17675,25 mins,1 hour 13 mins,36 mins
32619000,51.4836,-0.18593,24 mins,1 hour 29 mins,56 mins
34258736,51.55212,-0.0767,26 mins,1 hour 31 mins,34 mins
34663626,51.523,-0.19895,27 mins,1 hour 36 mins,56 mins
34782020,51.5454,-0.15739,25 mins,1 hour 13 mins,41 mins
12595842,51.55223,-0.09709,25 mins,1 hour 18 mins,32 mins
35056228,51.51188,-0.18841,24 mins,1 hour 22 mins,43 mins
35386488,51.50145,-0.19972,26 mins,1 hour 29 mins,36 mins
35359124,51.54159,-0.0582,27 mins,1 hour 26 mins,44 mins
35382718,51.54784,-0.11045,21 mins,1 hour 9 mins,31 mins
34108874,51.54961,-0.108,22 mins,1 hour 14 mins,36 mins
35576584,51.54282,-0.14175,21 mins,1 hour 1 min,22 mins
34748992,51.5294,-0.17621,25 mins,1 hour 19 mins,30 mins
35497322,51.5175,-0.19133,28 mins,1 hour 26 mins,41 mins
35419324,51.51171,-0.18327,23 mins,1 hour 13 mins,38 mins
35725968,51.51567,-0.18081,23 mins,1 hour 13 mins,40 mins
34167132,51.47356,-0.06652,22 mins,1 hour 30 mins,28 mins
29051194,51.49377,-0.19143,24 mins,1 hour 24 mins,35 mins
34996582,51.53761,-0.07733,20 mins,1 hour 10 mins,30 mins
35036274,51.5316,-0.18773,26 mins,1 hour 31 mins,43 mins
30315838,51.50944,-0.19618,24 mins,1 hour 24 mins,52 mins
33468912,51.50922,-0.19639,26 mins,1 hour 24 mins,52 mins
33744360,51.52519,-0.18601,26 mins,1 hour 26 mins,51 mins
26459078,51.49273,-0.19757,26 mins,1 hour 32 mins,35 mins
35771176,51.55045,-0.10946,23 mins,1 hour 15 mins,32 mins
33288852,51.55527,-0.12998,26 mins,1 hour 23 mins,41 mins
34590932,51.49723,-0.18273,21 mins,1 hour 16 mins,37 mins
32487300,51.46775,-0.13671,23 mins,1 hour 18 mins,29 mins
35193262,51.52325,-0.05127,21 mins,1 hour 12 mins,37 mins
33565282,51.5015,-0.17309,18 mins,1 hour 1 min,30 mins
35834694,51.53912,-0.1777,28 mins,1 hour 28 mins,38 mins
35497530,51.48814,-0.18084,25 mins,1 hour 22 mins,57 mins
18391,51.49509,-0.1792,22 mins,1 hour 11 mins,29 mins
6167514,51.50637,-0.1933,25 mins,1 hour 25 mins,38 mins
7884612,51.54105,-0.15629,23 mins,1 hour 9 mins,44 mins
18374,51.49509,-0.1845,21 mins,1 hour 17 mins,29 mins
11645478,51.49552,-0.19503,25 mins,1 hour 29 mins,34 mins
13100136,51.51205,-0.18075,23 mins,1 hour 11 mins,38 mins
11101716,51.48921,-0.1675,19 mins,1 hour 8 mins,33 mins
14650076,51.54838,-0.16344,27 mins,1 hour 20 mins,40 mins
14941328,51.5151,-0.1821,24 mins,1 hour 15 mins,41 mins
14592970,51.48832,-0.19209,26 mins,1 hour 29 mins,37 mins
14071726,51.48332,-0.18365,28 mins,1 hour 28 mins,57 mins
14824482,51.49461,-0.19549,24 mins,1 hour 27 mins,32 mins
14252672,51.54737,-0.0717,26 mins,1 hour 30 mins,38 mins
14224706,51.49191,-0.19379,24 mins,1 hour 28 mins,36 mins
14189662,51.55308,-0.11295,24 mins,1 hour 19 mins,33 mins
14859356,51.4839,-0.17498,25 mins,1 hour 18 mins,34 mins
18502762,51.48354,-0.18649,27 mins,1 hour 30 mins,57 mins
18460262,51.55409,-0.06873,26 mins,1 hour 36 mins,38 mins
18820782,51.52411,-0.19517,26 mins,1 hour 33 mins,49 mins
18689588,51.48959,-0.0688,18 mins,1 hour 7 mins,25 mins
18593768,51.52256,-0.17375,22 mins,1 hour 9 mins,35 mins
20559058,51.52987,-0.18748,26 mins,1 hour 31 mins,44 mins
20206866,51.4956,-0.05864,21 mins,1 hour 12 mins,29 mins
20290652,51.56354,-0.10869,29 mins,1 hour 41 mins,40 mins
20290932,51.5143,-0.17778,21 mins,1 hour 9 mins,40 mins
20095878,51.46612,-0.11851,20 mins,1 hour 18 mins,28 mins
20550740,51.54948,-0.13987,26 mins,1 hour 12 mins,44 mins
19984648,51.5476,-0.17899,31 mins,1 hour 40 mins,49 mins
19971934,51.55107,-0.07021,27 mins,1 hour 31 mins,35 mins
20255296,51.55412,-0.0904,24 mins,1 hour 22 mins,32 mins
20175622,51.55028,-0.10843,23 mins,1 hour 15 mins,36 mins
15611052,51.48858,-0.19459,26 mins,1 hour 32 mins,36 mins
12434924,51.47578,-0.08854,25 mins,1 hour 14 mins,30 mins
19055546,51.55835,-0.14524,29 mins,1 hour 29 mins,47 mins
25722884,51.46514,-0.13106,20 mins,1 hour 21 mins,31 mins
30122922,51.51437,-0.18369,22 mins,1 hour 16 mins,42 mins
10004234,51.4876,-0.1644,18 mins,1 hour 7 mins,33 mins
15274382,51.55668,-0.11306,25 mins,1 hour 27 mins,31 mins
15838240,51.46127,-0.13688,24 mins,1 hour 30 mins,34 mins
9341390,51.49125,-0.18363,24 mins,1 hour 19 mins,36 mins
10314210,51.55534,-0.08124,26 mins,1 hour 30 mins,39 mins
16938902,51.48649,-0.18512,24 mins,1 hour 28 mins,46 mins
10494276,51.51534,-0.18096,22 mins,1 hour 13 mins,40 mins
33140976,51.53413,-0.06289,22 mins,1 hour 15 mins,36 mins
9352280,51.51305,-0.05499,17 mins,1 hour 4 mins,28 mins
12826436,51.48698,-0.18268,24 mins,1 hour 25 mins,45 mins
27253608,51.54501,-0.1414,22 mins,1 hour 4 mins,36 mins
34661586,51.49452,-0.19329,27 mins,1 hour 25 mins,34 mins
34624272,51.47584,-0.0937,21 mins,1 hour 9 mins,22 mins
33717952,51.47808,-0.05247,24 mins,1 hour 31 mins,34 mins
33778054,51.48896,-0.19203,26 mins,1 hour 28 mins,37 mins
28303046,51.476,-0.166,22 mins,1 hour 26 mins,45 mins
34228168,51.54784,-0.06136,27 mins,1 hour 38 mins,46 mins
33118300,51.56056,-0.12231,25 mins,1 hour 31 mins,37 mins
34156136,51.52312,-0.03401,23 mins,1 hour 27 mins,41 mins
33615994,51.47388,-0.07325,22 mins,1 hour 23 mins,34 mins
34990282,51.51967,-0.03755,20 mins,1 hour 26 mins,39 mins
35431322,51.5462,-0.06935,24 mins,1 hour 27 mins,59 mins
34255142,51.56173,-0.14115,28 mins,1 hour 30 mins,41 mins
35808306,51.49431,-0.17771,22 mins,1 hour 11 mins,30 mins
31716902,51.52794,-0.05168,23 mins,1 hour 18 mins,36 mins
35133218,51.49794,-0.03331,25 mins,1 hour 39 mins,44 mins
32023306,51.56081,-0.09387,26 mins,1 hour 34 mins,35 mins
34468636,51.525,-0.186,24 mins,1 hour 26 mins,51 mins
35813860,51.52319,-0.03324,23 mins,1 hour 28 mins,43 mins
33131532,51.51705,-0.18507,23 mins,1 hour 18 mins,37 mins
33966088,51.46077,-0.11855,28 mins,1 hour 29 mins,26 mins
35768884,51.5462,-0.08274,22 mins,1 hour 17 mins,30 mins
33032654,51.46669,-0.10541,26 mins,1 hour 21 mins,30 mins
34855794,51.5225,-0.17686,24 mins,1 hour 13 mins,37 mins
1503835,51.49423,-0.19096,22 mins,1 hour 24 mins,34 mins
2218010,51.48982,-0.19549,26 mins,1 hour 32 mins,35 mins
9034554,51.49219,-0.17068,20 mins,1 hour 8 mins,32 mins
10521934,51.49686,-0.18334,21 mins,1 hour 18 mins,37 mins
14711978,51.49923,-0.04818,22 mins,1 hour 21 mins,31 mins
14215710,51.51663,-0.20042,30 mins,1 hour 35 mins,42 mins
15104146,51.51364,-0.17529,22 mins,1 hour 8 mins,41 mins
13798356,51.5499,-0.15119,28 mins,1 hour 17 mins,37 mins
14168840,51.51735,-0.19363,26 mins,1 hour 29 mins,40 mins
14921178,51.52472,-0.18642,24 mins,1 hour 27 mins,52 mins
14954758,51.4913,-0.1711,21 mins,1 hour 11 mins,54 mins
13970396,51.51729,-0.18854,26 mins,1 hour 23 mins,38 mins
18653594,51.52744,-0.16846,25 mins,1 hour 11 mins,32 mins
14281302,51.49092,-0.1837,23 mins,1 hour 19 mins,37 mins
18594994,51.50143,-0.19373,23 mins,1 hour 22 mins,32 mins
18337014,51.54495,-0.13353,23 mins,1 hour 6 mins,33 mins
18562330,51.49147,-0.18495,24 mins,1 hour 21 mins,36 mins
20302482,51.52975,-0.1865,25 mins,1 hour 29 mins,43 mins
20247372,51.52255,-0.19654,27 mins,1 hour 34 mins,48 mins
20048064,51.54686,-0.07524,24 mins,1 hour 23 mins,29 mins
12213224,51.533,-0.192,28 mins,1 hour 37 mins,45 mins
20310476,51.51292,-0.05838,16 mins,1 hour 1 min,28 mins
20089796,51.48087,-0.08199,20 mins,1 hour 9 mins,34 mins
20338030,51.52504,-0.17258,24 mins,1 hour 14 mins,30 mins
20202958,51.49353,-0.16859,20 mins,1 hour 6 mins,32 mins
15991478,51.51936,-0.20029,28 mins,1 hour 36 mins,50 mins
16943600,51.51336,-0.19283,25 mins,1 hour 25 mins,39 mins
15989904,51.48584,-0.16163,22 mins,1 hour 5 mins,40 mins
11680152,51.48571,-0.18104,24 mins,1 hour 23 mins,56 mins
25743056,51.56292,-0.10744,27 mins,1 hour 36 mins,37 mins
25743196,51.4869,-0.18906,24 mins,1 hour 30 mins,47 mins
25753344,51.49602,-0.18719,22 mins,1 hour 20 mins,33 mins
25713284,51.54616,-0.15408,27 mins,1 hour 14 mins,38 mins
19109008,51.50276,-0.19512,23 mins,1 hour 24 mins,35 mins
32144840,51.49707,-0.19797,25 mins,1 hour 31 mins,38 mins
16994674,51.49554,-0.1942,24 mins,1 hour 28 mins,34 mins
23048606,51.53633,-0.06209,25 mins,1 hour 17 mins,39 mins
29410050,51.54647,-0.1797,35 mins,1 hour 37 mins,46 mins
19850082,51.50276,-0.19512,24 mins,1 hour 24 mins,35 mins
30908482,51.47186,-0.08737,25 mins,1 hour 19 mins,31 mins
17659342,51.52436,-0.18873,27 mins,1 hour 28 mins,50 mins
19657786,51.50276,-0.19512,23 mins,1 hour 24 mins,35 mins
35216272,51.5252,-0.17329,24 mins,1 hour 14 mins,31 mins
32057686,51.52851,-0.05105,25 mins,1 hour 19 mins,36 mins
35833542,51.49889,-0.17807,21 mins,1 hour 11 mins,38 mins
35521754,51.48186,-0.18154,22 mins,1 hour 25 mins,37 mins
35138128,51.5508,-0.11346,24 mins,1 hour 14 mins,32 mins
34342894,51.54475,-0.16293,25 mins,1 hour 18 mins,43 mins
35205732,51.46884,-0.10686,21 mins,1 hour 18 mins,27 mins
29336434,51.5138,-0.18783,23 mins,1 hour 21 mins,40 mins
25141228,51.4838,-0.17526,21 mins,1 hour 18 mins,33 mins
35704964,51.51114,-0.03329,19 mins,1 hour 26 mins,33 mins
35448398,51.46186,-0.12354,23 mins,1 hour 29 mins,34 mins
35208538,51.51877,-0.05526,18 mins,1 hour 6 mins,33 mins
35690706,51.54598,-0.08562,21 mins,1 hour 13 mins,28 mins
32495598,51.5108,-0.18331,21 mins,1 hour 12 mins,37 mins
35719114,51.51707,-0.19822,29 mins,1 hour 33 mins,41 mins
5444952,51.49995,-0.19733,24 mins,1 hour 26 mins,34 mins
16802594,51.49472,-0.17317,21 mins,1 hour 6 mins,28 mins
33263842,51.49076,-0.03997,24 mins,1 hour 32 mins,36 mins
31202936,51.55091,-0.11369,24 mins,1 hour 14 mins,33 mins
35449602,51.50649,-0.19391,24 mins,1 hour 26 mins,39 mins
33989312,51.46698,-0.10153,23 mins,1 hour 23 mins,30 mins
35321918,51.52563,-0.18388,24 mins,1 hour 26 mins,52 mins
36072938,51.50204,-0.1883,21 mins,1 hour 17 mins,33 mins
7869524,51.51503,-0.20092,28 mins,1 hour 35 mins,39 mins
7905918,51.53088,-0.06841,19 mins,1 hour 6 mins,34 mins
13768790,51.55194,-0.12384,27 mins,1 hour 15 mins,33 mins
14778742,51.46111,-0.1152,24 mins,1 hour 27 mins,24 mins
13823768,51.52696,-0.19767,28 mins,1 hour 39 mins,52 mins
13728886,51.49124,-0.16602,18 mins,1 hour 6 mins,34 mins
14314206,51.51893,-0.05365,19 mins,1 hour 8 mins,35 mins
14104698,51.52384,-0.04883,22 mins,1 hour 17 mins,39 mins
13630978,51.47648,-0.16563,21 mins,1 hour 24 mins,45 mins
14390024,51.493,-0.16905,21 mins,1 hour 7 mins,33 mins
14951250,51.48904,-0.19618,26 mins,1 hour 33 mins,36 mins
14790534,51.47014,-0.17154,23 mins,1 hour 33 mins,38 mins
14769794,51.49343,-0.1902,23 mins,1 hour 23 mins,34 mins
14295228,51.55603,-0.12406,26 mins,1 hour 24 mins,34 mins
18628470,51.51274,-0.18913,26 mins,1 hour 21 mins,42 mins
18795936,51.46555,-0.10308,27 mins,1 hour 23 mins,29 mins
12421884,51.52028,-0.1854,26 mins,1 hour 21 mins,41 mins
12324308,51.549,-0.165,27 mins,1 hour 23 mins,40 mins
20205966,51.54029,-0.17544,27 mins,1 hour 25 mins,43 mins
19993936,51.49791,-0.19863,26 mins,1 hour 30 mins,36 mins
20485922,51.45703,-0.11797,25 mins,1 hour 33 mins,25 mins
20584510,51.54583,-0.08315,20 mins,1 hour 16 mins,29 mins
20446824,51.47085,-0.11502,23 mins,1 hour 13 mins,22 mins
20319836,51.52344,-0.17268,22 mins,1 hour 10 mins,33 mins
20254460,51.47673,-0.16717,22 mins,1 hour 27 mins,46 mins
20352170,51.55232,-0.1171,22 mins,1 hour 18 mins,29 mins
20595314,51.51137,-0.1899,26 mins,1 hour 19 mins,43 mins
16578470,51.47271,-0.17396,24 mins,1 hour 36 mins,43 mins
10279160,51.4934,-0.17628,22 mins,1 hour 11 mins,29 mins
8777408,51.51365,-0.19132,25 mins,1 hour 24 mins,39 mins
19547852,51.48154,-0.17828,21 mins,1 hour 24 mins,41 mins
9983094,51.51521,-0.17814,22 mins,1 hour 10 mins,40 mins
19332226,51.49554,-0.1942,24 mins,1 hour 28 mins,34 mins
10269590,51.51054,-0.19788,28 mins,1 hour 27 mins,43 mins
19864638,51.50276,-0.19512,23 mins,1 hour 24 mins,35 mins
17811830,51.50276,-0.19512,23 mins,1 hour 24 mins,35 mins
4951604,51.49495,-0.19242,23 mins,1 hour 25 mins,33 mins
20641708,51.51326,-0.18288,22 mins,1 hour 14 mins,41 mins
7093292,51.5122,-0.19074,24 mins,1 hour 21 mins,41 mins
28542818,51.48666,-0.06607,18 mins,1 hour 13 mins,28 mins
34711018,51.54396,-0.16161,25 mins,1 hour 16 mins,42 mins
34846828,51.4878,-0.16839,19 mins,1 hour 8 mins,38 mins
33779210,51.55561,-0.1198,26 mins,1 hour 23 mins,30 mins
31432246,51.50515,-0.0535,17 mins,1 hour 6 mins,35 mins
35210526,51.55601,-0.11801,28 mins,1 hour 21 mins,28 mins
31148714,51.54749,-0.12696,24 mins,1 hour 6 mins,30 mins
30366954,51.49553,-0.17391,19 mins,1 hour 6 mins,39 mins
21754794,51.54884,-0.12873,24 mins,1 hour 9 mins,34 mins
35632784,51.48996,-0.06044,20 mins,1 hour 15 mins,20 mins
33510096,51.54561,-0.08015,21 mins,1 hour 18 mins,31 mins
5994748,51.54784,-0.10624,21 mins,1 hour 11 mins,39 mins
35625510,51.5248,-0.19513,26 mins,1 hour 35 mins,50 mins
33124702,51.47314,-0.16204,21 mins,1 hour 25 mins,36 mins
35175014,51.49414,-0.18883,23 mins,1 hour 21 mins,32 mins
35206050,51.48676,-0.17674,22 mins,1 hour 19 mins,56 mins
35321420,51.54498,-0.17184,27 mins,1 hour 29 mins,50 mins
34547694,51.46387,-0.12135,21 mins,1 hour 22 mins,30 mins
33284744,51.48617,-0.17186,20 mins,1 hour 13 mins,34 mins
33843222,51.47638,-0.09675,19 mins,1 hour 10 mins,24 mins
33842730,51.49509,-0.18603,21 mins,1 hour 18 mins,31 mins
1954749,51.5148,-0.17479,23 mins,1 hour 6 mins,40 mins
4097594,51.50727,-0.19315,25 mins,1 hour 27 mins,38 mins
9353138,51.49374,-0.17626,21 mins,1 hour 11 mins,29 mins
13099528,51.51802,-0.1963,29 mins,1 hour 32 mins,40 mins
13099238,51.53575,-0.07379,20 mins,1 hour 10 mins,29 mins
14144040,51.53787,-0.0612,24 mins,1 hour 20 mins,41 mins
13634840,51.48595,-0.17026,26 mins,1 hour 13 mins,34 mins
14689574,51.51328,-0.19553,25 mins,1 hour 28 mins,39 mins
13650556,51.48723,-0.17804,23 mins,1 hour 21 mins,56 mins
14202932,51.46554,-0.11502,21 mins,1 hour 21 mins,22 mins
14343092,51.46155,-0.11304,23 mins,1 hour 27 mins,26 mins
14196496,51.47356,-0.12345,18 mins,1 hour 9 mins,31 mins
18529732,51.53623,-0.16673,24 mins,1 hour 15 mins,45 mins
13684862,51.4996,-0.18081,21 mins,1 hour 17 mins,35 mins
18605450,51.52636,-0.05241,22 mins,1 hour 16 mins,38 mins
20341766,51.51763,-0.05262,19 mins,1 hour 12 mins,34 mins
20095100,51.47865,-0.17925,28 mins,1 hour 27 mins,42 mins
19930380,51.46239,-0.12866,26 mins,1 hour 24 mins,40 mins
12303042,51.548,-0.106,21 mins,1 hour 11 mins,33 mins
19957456,51.50568,-0.05473,15 mins,1 hour 7 mins,34 mins
20330504,51.52686,-0.18466,25 mins,1 hour 25 mins,51 mins
20412964,51.52679,-0.19449,27 mins,1 hour 35 mins,52 mins
20195196,51.54909,-0.06383,26 mins,1 hour 35 mins,41 mins
20489448,51.56293,-0.10726,27 mins,1 hour 37 mins,39 mins
19108488,51.50063,-0.18402,21 mins,1 hour 14 mins,31 mins
22618138,51.49857,-0.18092,20 mins,1 hour 14 mins,35 mins
26945116,51.47438,-0.15708,20 mins,1 hour 20 mins,33 mins
6478946,51.48635,-0.17767,23 mins,1 hour 20 mins,37 mins
19338690,51.50183,-0.18639,21 mins,1 hour 14 mins,30 mins
4450322,51.50037,-0.18857,23 mins,1 hour 19 mins,35 mins
16979650,51.49731,-0.19257,24 mins,1 hour 28 mins,38 mins
11625542,51.52714,-0.18452,26 mins,1 hour 25 mins,37 mins
29898690,51.53265,-0.05686,22 mins,1 hour 18 mins,33 mins
10270908,51.52603,-0.19282,25 mins,1 hour 32 mins,54 mins
12557452,51.55617,-0.12121,25 mins,1 hour 23 mins,33 mins
12354830,51.48534,-0.17501,25 mins,1 hour 16 mins,33 mins
34421908,51.47392,-0.15962,20 mins,1 hour 22 mins,34 mins
34820800,51.52583,-0.1791,24 mins,1 hour 17 mins,36 mins
9483644,51.4934,-0.16826,20 mins,1 hour 6 mins,32 mins
35122446,51.4851,-0.18917,25 mins,1 hour 34 mins,42 mins
35339104,51.54281,-0.17538,30 mins,1 hour 32 mins,54 mins
35617028,51.51316,-0.18634,23 mins,1 hour 18 mins,40 mins
35719002,51.52049,-0.03697,21 mins,1 hour 26 mins,45 mins
25216142,51.56016,-0.11116,25 mins,1 hour 31 mins,33 mins
35655760,51.55391,-0.16376,30 mins,1 hour 28 mins,39 mins
30695736,51.5474,-0.09607,23 mins,1 hour 12 mins,44 mins
30187176,51.52377,-0.17592,22 mins,1 hour 12 mins,35 mins
35452780,51.52752,-0.06003,22 mins,1 hour 9 mins,34 mins
22676330,51.51149,-0.0544,16 mins,1 hour 2 mins,31 mins
32616450,51.48054,-0.18209,29 mins,1 hour 28 mins,39 mins
35148760,51.55946,-0.11399,25 mins,1 hour 30 mins,31 mins
13241264,51.51379,-0.17451,20 mins,1 hour 6 mins,40 mins
18392,51.5141,-0.1781,21 mins,1 hour 9 mins,40 mins
9876226,51.49826,-0.17989,20 mins,1 hour 13 mins,34 mins
11054810,51.49552,-0.19503,24 mins,1 hour 29 mins,34 mins
6232798,51.48799,-0.18076,25 mins,1 hour 22 mins,56 mins
14385924,51.51629,-0.19227,28 mins,1 hour 27 mins,43 mins
14073114,51.49215,-0.18353,23 mins,1 hour 18 mins,34 mins
14672468,51.52738,-0.19172,26 mins,1 hour 32 mins,49 mins
14708746,51.49676,-0.1933,25 mins,1 hour 28 mins,37 mins
13876216,51.52855,-0.17545,24 mins,1 hour 17 mins,32 mins
16379540,51.5174,-0.19695,27 mins,1 hour 32 mins,40 mins
18547368,51.55491,-0.11496,24 mins,1 hour 29 mins,30 mins
18697936,51.54549,-0.16274,25 mins,1 hour 19 mins,43 mins
17733270,51.50276,-0.19512,23 mins,1 hour 24 mins,35 mins
20495056,51.47386,-0.16397,22 mins,1 hour 23 mins,39 mins
20106616,51.55044,-0.16142,27 mins,1 hour 21 mins,43 mins
20510280,51.55204,-0.11649,22 mins,1 hour 17 mins,28 mins
20152224,51.54704,-0.14544,24 mins,1 hour 11 mins,39 mins
13103688,51.48994,-0.05621,21 mins,1 hour 20 mins,22 mins
20561044,51.53421,-0.18905,28 mins,1 hour 34 mins,42 mins
19996384,51.50413,-0.19541,24 mins,1 hour 25 mins,36 mins
20331690,51.475,-0.14855,28 mins,1 hour 15 mins,35 mins
20114196,51.55249,-0.12389,26 mins,1 hour 18 mins,35 mins
20542330,51.46846,-0.1061,22 mins,1 hour 17 mins,27 mins
10834404,51.46816,-0.08626,25 mins,1 hour 23 mins,28 mins
19490002,51.51432,-0.18044,22 mins,1 hour 12 mins,43 mins
25731042,51.48986,-0.17964,23 mins,1 hour 18 mins,37 mins
25713372,51.48569,-0.1667,18 mins,1 hour 11 mins,34 mins
11184850,51.50776,-0.19973,26 mins,1 hour 30 mins,41 mins
32506322,51.51381,-0.17816,21 mins,1 hour 9 mins,41 mins
32551248,51.5188,-0.20209,28 mins,1 hour 38 mins,49 mins
17252856,51.52646,-0.05753,23 mins,1 hour 12 mins,34 mins
16600874,51.559,-0.142,27 mins,1 hour 28 mins,40 mins
9082818,51.55994,-0.11456,25 mins,1 hour 31 mins,31 mins
34787906,51.54946,-0.09288,24 mins,1 hour 15 mins,34 mins
12600414,51.47233,-0.16927,24 mins,1 hour 32 mins,37 mins
28390630,51.46978,-0.17342,26 mins,1 hour 35 mins,38 mins
34325980,51.51381,-0.18141,22 mins,1 hour 13 mins,39 mins
19074698,51.46244,-0.08672,28 mins,1 hour 34 mins,32 mins
34984314,51.53612,-0.18391,27 mins,1 hour 33 mins,33 mins
34976880,51.51301,-0.18695,23 mins,1 hour 19 mins,41 mins
33260086,51.48699,-0.17581,23 mins,1 hour 19 mins,57 mins
33199224,51.54577,-0.13533,25 mins,1 hour 10 mins,36 mins
10565606,51.50217,-0.19074,22 mins,1 hour 18 mins,31 mins
30794158,51.53143,-0.04476,26 mins,1 hour 27 mins,42 mins
34331538,51.4712,-0.14355,21 mins,1 hour 19 mins,28 mins
33983786,51.48457,-0.17226,19 mins,1 hour 16 mins,34 mins
